id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
4462553,15778416,Manhattan,West Village,40.73066,-74.00371,Entire home/apt,175,1,0,0.0,2,0
13491951,51137325,Manhattan,Chelsea,40.74494,-74.00116,Entire home/apt,225,30,0,0.0,1,280
33582424,253047601,Brooklyn,Bushwick,40.70092,-73.93732,Private room,50,1,26,9.07,1,9
18655992,23722638,Brooklyn,Gowanus,40.68432,-73.98867,Private room,85,1,0,0.0,2,0
19018987,170553,Manhattan,Upper West Side,40.77565,-73.98684,Entire home/apt,389,6,0,0.0,1,105
10657189,10571574,Brooklyn,Bedford-Stuyvesant,40.69892,-73.94645,Private room,77,2,74,1.88,1,343
30378040,226410657,Brooklyn,Bedford-Stuyvesant,40.68555,-73.93107,Private room,42,30,1,0.24,27,332
4586330,23677128,Brooklyn,Greenpoint,40.72712,-73.95499,Private room,80,1,0,0.0,1,0
32790345,246666261,Bronx,Claremont Village,40.84355,-73.91103,Private room,55,1,8,2.67,1,358
35843964,13107477,Manhattan,Harlem,40.82024,-73.94362,Entire home/apt,125,2,1,1.0,1,266
35001013,221200420,Manhattan,Murray Hill,40.74458,-73.97146,Entire home/apt,200,30,0,0.0,23,339
8568094,45093051,Manhattan,Harlem,40.80255,-73.95347,Private room,100,1,36,2.52,2,365
4170460,21641206,Brooklyn,Bedford-Stuyvesant,40.6956,-73.94827,Private room,65,1,357,6.19,4,321
8342053,26012172,Manhattan,Chelsea,40.75093,-73.99675,Entire home/apt,160,3,9,0.19,1,0
13316577,7333982,Manhattan,Upper East Side,40.77614,-73.94626,Entire home/apt,150,7,1,0.03,1,0
26390150,7090327,Brooklyn,DUMBO,40.70328,-73.9899,Private room,150,1,1,0.08,1,0
34384911,107434423,Manhattan,Tribeca,40.71634,-74.00694,Entire home/apt,305,30,0,0.0,232,309
30566489,3933608,Brooklyn,Williamsburg,40.71713,-73.9622,Entire home/apt,280,3,0,0.0,1,0
28733777,214119114,Manhattan,East Harlem,40.78781,-73.94549,Private room,75,3,0,0.0,1,0
9679278,50006995,Brooklyn,Bushwick,40.7005,-73.92814,Entire home/apt,230,1,1,0.02,1,0
25379780,187453004,Brooklyn,Park Slope,40.67384,-73.97743,Private room,150,2,36,2.71,1,293
16578826,17078225,Manhattan,Harlem,40.81516,-73.94829,Shared room,55,2,36,1.28,2,88
17633820,9132087,Manhattan,Greenwich Village,40.72956,-73.99979,Entire home/apt,169,3,22,0.81,2,0
10355806,28340799,Brooklyn,Bedford-Stuyvesant,40.68746,-73.95936,Private room,47,14,1,0.03,1,0
33394700,251578356,Brooklyn,Sheepshead Bay,40.60165,-73.96299,Private room,55,1,3,1.15,1,0
966104,5268970,Manhattan,East Village,40.72726,-73.97573,Private room,75,3,51,0.7,1,127
21175036,152878377,Brooklyn,Flatbush,40.64356,-73.96318,Private room,75,3,19,0.9,1,78
28587590,18022132,Queens,Long Island City,40.74523,-73.94973,Private room,175,4,1,0.16,1,39
34997985,88113848,Brooklyn,Borough Park,40.64061,-73.99216,Private room,56,2,8,5.45,2,365
2297951,7636125,Manhattan,Tribeca,40.72035,-74.00493,Private room,70,14,0,0.0,1,0
31953043,239571340,Manhattan,Hell's Kitchen,40.76516,-73.99205,Private room,180,1,0,0.0,1,83
28538516,156064588,Brooklyn,Crown Heights,40.67623,-73.91144,Private room,69,1,11,1.11,1,0
27785327,3635302,Brooklyn,Bushwick,40.70563,-73.91853,Private room,90,2,6,0.58,3,89
3215722,496465,Brooklyn,Williamsburg,40.71622,-73.93942,Private room,150,21,0,0.0,1,0
25815620,179677211,Bronx,Van Nest,40.84787,-73.86177,Entire home/apt,107,1,47,3.63,3,8
27287501,205564408,Manhattan,East Village,40.72701,-73.97909,Private room,50,1,5,0.46,1,0
22340384,18049970,Brooklyn,Brownsville,40.65948,-73.90084,Entire home/apt,175,3,56,3.0,2,288
35937183,270306505,Manhattan,Little Italy,40.71717,-73.99817,Entire home/apt,350,4,0,0.0,1,334
27868079,23115464,Brooklyn,Brooklyn Heights,40.69503,-73.99475,Entire home/apt,125,8,1,0.1,1,207
3261569,10297692,Brooklyn,Crown Heights,40.67658,-73.93122,Entire home/apt,300,1,32,0.52,2,254
34485289,260861596,Manhattan,SoHo,40.72353,-74.00409,Private room,100,1,0,0.0,7,331
21321503,154330006,Bronx,Kingsbridge,40.87666,-73.90034,Entire home/apt,149,3,37,1.9,1,146
26148245,196549213,Manhattan,Hell's Kitchen,40.76718,-73.98574,Private room,102,14,3,0.34,1,65
18508959,18280205,Brooklyn,Williamsburg,40.71463,-73.95501,Entire home/apt,200,2,32,1.25,1,8
190968,922922,Brooklyn,Prospect Heights,40.67946,-73.96501,Entire home/apt,215,3,33,0.35,1,156
32568037,57746555,Brooklyn,Williamsburg,40.71015,-73.96019,Entire home/apt,180,1,0,0.0,1,0
8993461,46976876,Manhattan,East Village,40.72477,-73.98836,Private room,90,7,0,0.0,2,0
35379061,266291058,Manhattan,Kips Bay,40.74344,-73.97821,Entire home/apt,500,2,0,0.0,1,264
9759592,50331556,Queens,Rosedale,40.67836,-73.729,Private room,90,1,54,1.26,1,180
18852200,42422050,Manhattan,East Village,40.72696,-73.97433,Private room,75,2,19,0.99,2,303
21227721,31929860,Manhattan,Hell's Kitchen,40.7613,-73.99155,Private room,155,1,58,2.72,4,304
15990051,31175000,Brooklyn,Bedford-Stuyvesant,40.68327,-73.93858,Entire home/apt,120,3,9,0.31,3,298
21650258,48492315,Brooklyn,Bedford-Stuyvesant,40.68364,-73.95821,Entire home/apt,85,3,3,0.15,1,0
15435899,26328087,Brooklyn,Williamsburg,40.71373,-73.94794,Entire home/apt,150,10,4,0.12,1,93
26298570,158338077,Brooklyn,Kensington,40.63743,-73.97229,Private room,67,1,10,0.83,2,365
16751874,111134635,Queens,Jamaica,40.66893,-73.77144,Private room,65,3,1,0.04,1,362
32786275,82940021,Manhattan,Hell's Kitchen,40.76341,-73.99306,Entire home/apt,145,3,9,3.55,1,6
34623352,25699447,Manhattan,Upper West Side,40.77706,-73.98383,Entire home/apt,250,15,0,0.0,1,23
13949732,1857899,Brooklyn,Prospect-Lefferts Gardens,40.65627,-73.95468,Entire home/apt,225,2,10,0.29,1,0
22572314,3942655,Brooklyn,Williamsburg,40.71614,-73.94456,Entire home/apt,105,5,8,0.53,2,8
9460093,17263290,Manhattan,Harlem,40.82241,-73.9412,Private room,45,1,0,0.0,1,0
34687140,261651359,Brooklyn,Bensonhurst,40.60475,-73.99213,Private room,60,3,0,0.0,1,178
8651132,9917136,Brooklyn,Crown Heights,40.677,-73.92363,Private room,40,1,22,0.5,3,67
20763209,10388662,Manhattan,Chinatown,40.71515,-73.99863,Entire home/apt,145,4,13,0.63,1,86
21356378,9439324,Brooklyn,Bushwick,40.68809,-73.90641,Private room,36,1,8,0.43,3,0
36413632,6608220,Brooklyn,Brooklyn Heights,40.69827,-73.99649,Entire home/apt,550,3,1,1.0,1,230
9348111,3311487,Brooklyn,Williamsburg,40.71294,-73.96224,Entire home/apt,161,2,21,0.48,3,2
17712166,43098504,Manhattan,Washington Heights,40.85022,-73.92903,Private room,50,4,9,0.33,1,83
24606641,99202586,Staten Island,Randall Manor,40.62947,-74.12991,Private room,79,2,4,0.3,5,355
24857291,187908645,Queens,Flushing,40.75582,-73.83215,Private room,60,1,9,0.69,4,57
20668002,147858863,Brooklyn,Bedford-Stuyvesant,40.68797,-73.9592,Private room,150,1,0,0.0,1,0
4756125,2702777,Brooklyn,Bushwick,40.6984,-73.91476,Private room,55,1,0,0.0,1,0
3307936,7889819,Manhattan,West Village,40.73993,-74.00619,Entire home/apt,240,1,22,0.37,1,0
12231331,27379452,Brooklyn,Williamsburg,40.70611,-73.93966,Private room,55,5,0,0.0,1,0
30507110,228945290,Manhattan,Washington Heights,40.84215,-73.94266,Private room,45,1,4,0.57,1,90
26735305,34313176,Queens,Rego Park,40.71734,-73.86,Entire home/apt,110,2,12,1.02,4,332
30737643,1466422,Brooklyn,Crown Heights,40.67551,-73.94047,Entire home/apt,60,133,0,0.0,2,0
28805245,217251565,Manhattan,East Village,40.7237,-73.98514,Private room,125,1,25,2.68,1,68
20730891,19141737,Manhattan,Upper East Side,40.77037,-73.95734,Entire home/apt,120,6,0,0.0,1,0
9777504,9424650,Brooklyn,Williamsburg,40.71761,-73.95423,Entire home/apt,325,3,74,1.73,1,179
6612737,28181993,Manhattan,Kips Bay,40.73909,-73.9788,Private room,70,15,0,0.0,1,0
27622210,402569,Brooklyn,Williamsburg,40.71295,-73.94459,Entire home/apt,180,3,22,1.98,1,98
374548,1884204,Brooklyn,Bedford-Stuyvesant,40.68534,-73.93433,Entire home/apt,85,5,268,3.04,2,202
35454285,17224232,Brooklyn,Flatbush,40.64635,-73.95474,Shared room,30,3,3,3.0,1,46
5033691,25237492,Manhattan,Upper West Side,40.78147,-73.98315,Entire home/apt,250,30,13,0.25,34,304
23116453,121379512,Bronx,Longwood,40.8273,-73.88906,Private room,37,1,7,0.41,2,0
26134638,20659309,Brooklyn,Williamsburg,40.70901,-73.95471,Entire home/apt,168,2,5,0.39,1,0
35185863,264963423,Brooklyn,South Slope,40.66956,-73.98922,Entire home/apt,195,2,4,4.0,1,345
13125243,46087238,Queens,Jamaica,40.68723,-73.78791,Private room,40,1,14,0.42,2,335
30471690,74215453,Queens,Astoria,40.76626,-73.91422,Private room,100,5,0,0.0,1,41
34791292,4924477,Manhattan,East Village,40.726,-73.97861,Private room,94,5,5,5.0,1,47
22203739,15969987,Manhattan,Tribeca,40.71724,-74.00446,Entire home/apt,135,7,0,0.0,1,0
6863691,700224,Brooklyn,Gowanus,40.68338,-73.98657,Entire home/apt,250,29,16,0.36,4,300
10686809,15927582,Brooklyn,Park Slope,40.67706,-73.98227,Entire home/apt,95,1,0,0.0,1,0
36474023,1550580,Brooklyn,Bedford-Stuyvesant,40.68759,-73.95705,Private room,45,4,0,0.0,1,7
1683227,8900383,Manhattan,Morningside Heights,40.81326,-73.96181,Private room,220,1,0,0.0,1,365
29686576,13392472,Manhattan,Lower East Side,40.72085,-73.98945,Private room,103,3,38,4.58,1,99
250537,1313306,Manhattan,Harlem,40.81122,-73.94279,Entire home/apt,400,5,0,0.0,2,365
12999167,19726948,Manhattan,Lower East Side,40.72151,-73.98814,Entire home/apt,158,2,145,4.81,1,193
30954420,231298987,Manhattan,Lower East Side,40.7189,-73.98599,Entire home/apt,200,4,1,0.26,1,0
7801262,2083759,Manhattan,Harlem,40.79996,-73.95485,Entire home/apt,104,3,42,0.89,1,219
16054883,46812877,Manhattan,Inwood,40.86271,-73.92872,Entire home/apt,100,5,39,1.28,1,12
19618443,26921025,Queens,Sunnyside,40.73811,-73.92099,Entire home/apt,99,1,0,0.0,1,0
21314250,154238443,Bronx,Belmont,40.85579,-73.88512,Private room,29,3,9,0.43,2,322
3394964,10657357,Manhattan,Washington Heights,40.83132,-73.94101,Private room,50,5,24,0.39,4,177
1147507,5523186,Manhattan,East Village,40.73032,-73.98469,Entire home/apt,750,3,9,0.18,2,364
34340758,257406510,Manhattan,Flatiron District,40.74054,-73.98681,Entire home/apt,389,4,4,2.26,1,65
22044378,25325946,Manhattan,East Village,40.73029,-73.98439,Entire home/apt,175,2,0,0.0,1,0
14365130,50760546,Manhattan,Kips Bay,40.74439,-73.98112,Entire home/apt,109,30,5,0.15,31,134
36282337,17211451,Brooklyn,Clinton Hill,40.68316,-73.96289,Entire home/apt,84,30,0,0.0,1,39
16027606,104262874,Brooklyn,Bedford-Stuyvesant,40.67776,-73.92754,Shared room,40,4,17,0.53,1,0
24888436,188160057,Manhattan,Washington Heights,40.8483,-73.93115,Private room,125,3,0,0.0,1,363
21239885,45688062,Manhattan,Harlem,40.81083,-73.95188,Private room,125,4,0,0.0,1,0
13879611,22541573,Manhattan,Upper West Side,40.78593,-73.97284,Entire home/apt,169,30,1,0.05,87,0
10186192,37312959,Queens,East Elmhurst,40.77026,-73.87561,Private room,45,1,459,10.72,5,175
707396,3636235,Manhattan,East Village,40.72558,-73.97929,Entire home/apt,399,7,104,1.28,1,42
34299690,254104585,Brooklyn,Bedford-Stuyvesant,40.68316,-73.9287,Private room,70,2,12,5.54,3,349
7902291,41667978,Manhattan,Lower East Side,40.71449,-73.987,Private room,70,2,1,0.02,1,0
5241757,1884659,Brooklyn,Bushwick,40.70827,-73.92264,Entire home/apt,97,2,47,0.88,2,345
12301489,18276764,Manhattan,Gramercy,40.7363,-73.98691,Entire home/apt,198,2,37,0.98,1,0
12268056,7119612,Brooklyn,Bushwick,40.69897,-73.92705,Private room,62,1,1,0.03,1,0
35035291,263880607,Manhattan,Hell's Kitchen,40.76487,-73.98912,Private room,120,1,1,1.0,7,198
29312347,215884830,Brooklyn,Sunset Park,40.65047,-74.00403,Private room,50,1,23,2.63,4,327
22685532,143938171,Queens,Ozone Park,40.68275,-73.8429,Entire home/apt,200,3,0,0.0,1,0
16931894,113128172,Brooklyn,Bushwick,40.70079,-73.91847,Private room,65,1,9,0.35,1,0
26279999,22463377,Manhattan,Murray Hill,40.74953,-73.9801,Private room,120,1,16,1.29,3,9
26665072,8060373,Brooklyn,Fort Greene,40.6896,-73.97238,Private room,150,14,0,0.0,1,0
6614604,6492234,Manhattan,Washington Heights,40.83721,-73.93894,Private room,50,4,0,0.0,1,0
13173415,73630116,Manhattan,Theater District,40.7615,-73.98527,Private room,180,14,15,0.48,1,122
21867598,130183779,Manhattan,Financial District,40.70407,-74.00885,Entire home/apt,200,1,13,0.67,1,1
36450318,151831356,Manhattan,Midtown,40.74607,-73.98599,Entire home/apt,199,1,0,0.0,1,14
326956,51038,Brooklyn,Clinton Hill,40.68625,-73.96446,Private room,180,3,15,0.18,6,266
26004343,36214976,Manhattan,Harlem,40.81968,-73.94384,Private room,75,2,12,0.96,1,0
35844248,233756380,Manhattan,Upper East Side,40.77098,-73.9524,Entire home/apt,115,2,1,1.0,1,234
26236138,1692538,Manhattan,Washington Heights,40.85392,-73.93139,Private room,58,1,20,2.01,5,315
21178032,148852095,Queens,Flushing,40.75547,-73.83547,Private room,60,2,24,1.14,3,76
27924639,11305944,Bronx,Williamsbridge,40.87135,-73.85736,Entire home/apt,145,2,5,0.48,5,0
19913714,48081884,Brooklyn,Williamsburg,40.70564,-73.92774,Private room,60,3,2,0.08,2,0
10206990,16098958,Manhattan,Hell's Kitchen,40.76544,-73.98651,Entire home/apt,135,30,5,0.16,96,311
20568978,49989254,Manhattan,Midtown,40.74635,-73.98103,Entire home/apt,250,1,0,0.0,1,0
2028925,10162529,Queens,St. Albans,40.70039,-73.75233,Entire home/apt,325,3,82,1.37,2,359
20958738,75248463,Brooklyn,East Flatbush,40.64521,-73.94751,Private room,58,2,9,0.42,4,49
29157794,181885938,Queens,Elmhurst,40.73288,-73.87177,Private room,55,2,8,0.9,2,315
20227428,18996093,Queens,Little Neck,40.75794,-73.72956,Private room,45,1,12,0.55,5,133
26327565,155152907,Queens,St. Albans,40.70479,-73.76357,Private room,45,2,31,2.8,2,266
20762089,12680161,Brooklyn,Boerum Hill,40.68418,-73.98373,Entire home/apt,250,1,97,4.48,2,39
30898965,11510329,Manhattan,Kips Bay,40.74103,-73.97451,Entire home/apt,180,4,2,0.56,1,4
14500735,89541786,Brooklyn,Prospect-Lefferts Gardens,40.65831,-73.96075,Entire home/apt,139,30,4,0.11,1,330
848087,3526444,Brooklyn,Bedford-Stuyvesant,40.68196,-73.95168,Entire home/apt,100,5,15,0.25,1,94
30406899,40305031,Brooklyn,Bushwick,40.68583,-73.90985,Private room,55,1,10,1.36,2,365
36038200,204301604,Manhattan,Midtown,40.75669,-73.96848,Private room,100,2,0,0.0,1,89
20026248,37318968,Queens,Arverne,40.59082,-73.80328,Entire home/apt,275,2,24,1.02,1,335
6958924,36489857,Manhattan,Upper West Side,40.78768,-73.97238,Entire home/apt,85,3,29,0.75,1,309
24285,97797,Brooklyn,Park Slope,40.66941,-73.98109,Entire home/apt,220,30,88,0.79,1,9
1789715,6989380,Manhattan,Upper East Side,40.78277,-73.95164,Entire home/apt,199,2,2,0.03,1,0
13157147,2708284,Brooklyn,Bedford-Stuyvesant,40.69266,-73.94553,Private room,75,6,37,1.53,1,329
7931059,6312322,Manhattan,Harlem,40.8215,-73.95565,Private room,75,1,0,0.0,1,0
25888428,25099638,Manhattan,Civic Center,40.71306,-74.00569,Entire home/apt,150,1,0,0.0,1,90
18942038,12155032,Brooklyn,Bushwick,40.69412,-73.91039,Entire home/apt,150,3,6,0.27,1,0
12471447,36966894,Manhattan,Upper West Side,40.77835,-73.97655,Entire home/apt,200,3,5,0.13,1,0
33513897,252545388,Manhattan,Upper West Side,40.77112,-73.98964,Entire home/apt,1000,31,0,0.0,1,103
18721027,47485343,Brooklyn,Sunset Park,40.65003,-74.00657,Entire home/apt,75,3,2,0.08,1,0
14383283,75216989,Queens,Flushing,40.76333,-73.82879,Private room,35,1,61,1.72,4,342
34490361,260618374,Manhattan,Midtown,40.75471,-73.98781,Private room,100,1,0,0.0,13,352
35460496,6291714,Manhattan,Little Italy,40.71703,-73.998,Private room,74,4,0,0.0,1,44
21624567,70915198,Brooklyn,Bay Ridge,40.63435,-74.02939,Private room,100,1,3,0.21,1,179
4641291,24030482,Queens,Bellerose,40.72401,-73.72901,Private room,99,1,3,0.23,1,365
18123155,124886133,Manhattan,Upper East Side,40.76982,-73.95258,Entire home/apt,105,30,2,0.08,1,120
6988794,36641477,Queens,Forest Hills,40.724,-73.84962,Private room,75,3,1,0.02,1,0
6823578,35350208,Manhattan,Washington Heights,40.84872,-73.93633,Private room,69,1,1,0.02,1,0
28158237,212689019,Brooklyn,Bedford-Stuyvesant,40.68723,-73.92003,Private room,109,1,16,1.58,2,179
23857159,14476858,Brooklyn,Sunset Park,40.66307,-73.99482,Private room,106,2,1,0.06,1,0
22904609,169534923,Manhattan,Kips Bay,40.74148,-73.98126,Entire home/apt,188,30,40,2.35,1,146
35230465,109533480,Manhattan,East Village,40.72803,-73.98112,Entire home/apt,500,1,1,1.0,1,365
6741023,1012583,Brooklyn,Williamsburg,40.71458,-73.96181,Private room,60,7,6,0.13,2,0
36382381,273570019,Queens,Astoria,40.76349,-73.92577,Private room,75,1,0,0.0,1,359
30767659,211549023,Manhattan,Midtown,40.74841,-73.98768,Entire home/apt,220,2,15,2.47,13,286
33637874,247067478,Manhattan,Upper West Side,40.7977,-73.96115,Entire home/apt,330,4,9,3.65,1,132
7508742,26354652,Brooklyn,Flatbush,40.64935,-73.96485,Private room,90,2,24,1.48,1,175
35125696,14518163,Brooklyn,South Slope,40.66154,-73.98685,Private room,49,3,2,1.62,1,30
2262357,11552512,Queens,Sunnyside,40.74622,-73.92296,Entire home/apt,120,2,5,0.19,1,81
26010424,195497710,Manhattan,Inwood,40.86903,-73.91825,Entire home/apt,95,3,22,2.06,1,251
23179415,169851445,Brooklyn,Flatbush,40.654,-73.96209,Private room,47,1,0,0.0,1,0
35737107,245781620,Bronx,Kingsbridge,40.88587,-73.89865,Private room,80,4,0,0.0,1,87
32409454,243367528,Queens,Astoria,40.76472,-73.91358,Private room,70,1,14,3.26,7,313
17524862,2054816,Manhattan,Harlem,40.82805,-73.94676,Entire home/apt,150,2,10,0.36,1,0
4501164,17074459,Manhattan,East Village,40.73325,-73.98789,Private room,97,3,64,1.15,3,0
20848135,149608542,Manhattan,Harlem,40.81643,-73.94042,Private room,65,3,84,3.8,1,205
31984738,95444031,Brooklyn,Flatbush,40.64473,-73.96849,Private room,60,7,0,0.0,1,0
13942612,20536793,Brooklyn,Park Slope,40.67132,-73.98709,Entire home/apt,113,1,0,0.0,1,0
22325453,153660271,Manhattan,Harlem,40.8041,-73.95252,Private room,150,1,28,1.49,1,68
23106518,171668854,Queens,Ridgewood,40.71191,-73.90631,Entire home/apt,60,4,2,0.19,1,0
21158775,1177497,Brooklyn,Clinton Hill,40.69075,-73.9677,Private room,319,1,52,2.48,11,365
29359499,110042455,Manhattan,Upper East Side,40.77123,-73.9549,Entire home/apt,175,2,3,1.23,1,6
16148973,28804489,Manhattan,East Village,40.73121,-73.98693,Entire home/apt,220,5,46,1.81,1,92
22869573,17631246,Manhattan,East Village,40.72997,-73.98772,Entire home/apt,150,2,20,1.15,1,0
13494147,2571641,Manhattan,Harlem,40.81863,-73.95295,Private room,80,2,0,0.0,3,0
27926502,5649853,Brooklyn,Greenpoint,40.73473,-73.95776,Entire home/apt,177,2,23,2.28,1,214
3674757,2702080,Brooklyn,Bedford-Stuyvesant,40.6916,-73.94714,Private room,77,2,145,2.42,1,365
7043817,20270730,Brooklyn,Williamsburg,40.71558,-73.93926,Entire home/apt,499,5,4,0.08,1,0
35832547,95000637,Manhattan,Gramercy,40.73592,-73.98993,Entire home/apt,295,2,1,1.0,1,0
6691625,2135117,Brooklyn,Windsor Terrace,40.65766,-73.97927,Private room,52,2,53,2.87,1,55
27386991,200380610,Manhattan,Hell's Kitchen,40.76181,-73.99855,Entire home/apt,350,30,0,0.0,65,281
10133534,6606618,Manhattan,Lower East Side,40.7178,-73.98504,Shared room,110,2,4,0.11,1,0
22119375,63935474,Brooklyn,Bedford-Stuyvesant,40.69538,-73.94657,Private room,35,2,4,0.21,1,0
8973873,11458977,Brooklyn,Clinton Hill,40.68699,-73.9639,Entire home/apt,120,3,88,2.04,1,49
1925519,2765870,Manhattan,Lower East Side,40.7193,-73.98986,Private room,80,1,1,0.02,1,0
190974,874471,Brooklyn,Park Slope,40.66944,-73.98083,Entire home/apt,130,3,179,2.02,1,273
12205049,65625445,Queens,Rosedale,40.67112,-73.73529,Entire home/apt,350,40,15,0.39,1,365
34435500,259945322,Manhattan,Chelsea,40.74493,-74.00195,Entire home/apt,215,3,2,0.97,1,45
4121363,21380762,Manhattan,East Harlem,40.80738,-73.93707,Entire home/apt,75,30,6,0.12,1,203
32381165,243147506,Staten Island,Stapleton,40.6279,-74.08202,Entire home/apt,275,2,11,3.51,1,182
30398938,211549023,Manhattan,Midtown,40.74697,-73.98693,Entire home/apt,240,2,11,1.89,13,258
13688372,32357613,Brooklyn,Bedford-Stuyvesant,40.68742,-73.92196,Private room,65,1,126,3.5,3,0
30528438,192861009,Brooklyn,Crown Heights,40.67128,-73.91604,Entire home/apt,52,1,13,1.8,2,88
23760365,105310740,Brooklyn,Bedford-Stuyvesant,40.68271,-73.95141,Entire home/apt,99,30,0,0.0,3,341
16026000,34320426,Manhattan,Midtown,40.75976,-73.97178,Private room,90,1,6,0.19,1,0
35424418,23455550,Manhattan,Inwood,40.86542,-73.92092,Entire home/apt,100,1,0,0.0,1,0
13734814,16725289,Brooklyn,Windsor Terrace,40.64785,-73.97595,Entire home/apt,150,2,1,0.08,1,0
6739145,25368839,Staten Island,Dongan Hills,40.58115,-74.09182,Entire home/apt,155,3,63,1.29,1,0
6690696,3131306,Brooklyn,Clinton Hill,40.68623,-73.96755,Entire home/apt,220,30,1,0.02,1,0
2026434,5772472,Brooklyn,Greenpoint,40.72,-73.95433,Entire home/apt,500,5,0,0.0,1,0
28978023,137194766,Queens,Ditmars Steinway,40.77145,-73.9125,Entire home/apt,150,3,37,4.1,2,7
4211276,21064917,Brooklyn,Prospect-Lefferts Gardens,40.66302,-73.95198,Entire home/apt,275,3,3,0.05,1,0
30694693,202144863,Queens,Woodhaven,40.68845,-73.85423,Private room,60,1,10,1.49,1,0
17268091,6396827,Brooklyn,Crown Heights,40.67083,-73.94808,Entire home/apt,135,2,18,0.64,1,0
27257929,189646908,Brooklyn,Williamsburg,40.70757,-73.94466,Private room,86,2,23,2.18,3,365
16004977,26243457,Brooklyn,Bedford-Stuyvesant,40.68919,-73.94073,Entire home/apt,80,3,6,0.24,1,0
14744425,11158576,Manhattan,Morningside Heights,40.80429,-73.96499,Entire home/apt,175,2,2,0.06,1,0
18638985,25318403,Brooklyn,Williamsburg,40.71353,-73.9578,Entire home/apt,175,3,9,0.4,3,11
36485431,23492952,Manhattan,Harlem,40.81475,-73.94867,Entire home/apt,115,10,0,0.0,1,27
21012137,66329,Brooklyn,Fort Greene,40.68634,-73.97388,Private room,119,1,14,0.64,2,78
13604794,27123110,Manhattan,Harlem,40.80372,-73.95036,Private room,65,3,2,0.18,1,0
32466450,182709,Manhattan,East Village,40.73147,-73.98825,Entire home/apt,199,1,8,6.49,1,65
15508132,99629743,Brooklyn,Clinton Hill,40.68769,-73.96604,Entire home/apt,449,2,78,2.47,2,347
21041595,151560823,Brooklyn,Brownsville,40.66154,-73.91387,Private room,100,1,3,1.58,1,2
868548,4372160,Brooklyn,Williamsburg,40.70933,-73.94141,Private room,58,10,7,0.1,1,0
8873479,27240092,Manhattan,Gramercy,40.73557,-73.98353,Private room,124,1,118,2.7,1,278
15997148,200060,Brooklyn,Bedford-Stuyvesant,40.69092,-73.92866,Entire home/apt,150,10,3,0.09,1,0
34474349,256533375,Manhattan,Hell's Kitchen,40.75634,-73.99332,Entire home/apt,149,31,1,0.77,1,182
9797510,50490104,Manhattan,Greenwich Village,40.72939,-74.00225,Entire home/apt,150,2,0,0.0,1,0
5523413,12212944,Brooklyn,Kensington,40.64321,-73.98294,Private room,52,3,8,0.15,2,27
4093511,21232737,Manhattan,SoHo,40.72651,-74.00014,Entire home/apt,125,1,0,0.0,1,1
25183760,12243051,Manhattan,Financial District,40.7052,-74.00961,Entire home/apt,222,29,0,0.0,96,334
27329048,137358866,Queens,Woodside,40.74411,-73.91077,Private room,40,30,2,0.45,103,216
22157683,127267474,Manhattan,Midtown,40.75459,-73.96706,Entire home/apt,125,2,5,0.26,1,0
13137538,206337,Queens,Sunnyside,40.7459,-73.92441,Private room,71,3,40,1.06,1,286
30577164,156505456,Brooklyn,East New York,40.66682,-73.87351,Private room,57,3,1,0.44,13,90
26751201,201153591,Queens,Astoria,40.76538,-73.92726,Entire home/apt,150,2,46,3.84,2,121
25314610,57059,Manhattan,Harlem,40.80693,-73.94831,Entire home/apt,200,28,35,2.72,1,50
21927300,156952896,Queens,East Elmhurst,40.76537,-73.87639,Entire home/apt,100,1,198,10.15,2,156
34208674,258269673,Brooklyn,Williamsburg,40.71547,-73.94074,Entire home/apt,595,2,4,2.79,1,322
17731891,120725189,Brooklyn,Bath Beach,40.60353,-74.01599,Entire home/apt,180,3,46,1.68,1,334
9115536,47500192,Brooklyn,Prospect-Lefferts Gardens,40.66059,-73.95842,Entire home/apt,120,5,0,0.0,1,190
1830244,5309364,Brooklyn,Bushwick,40.68135,-73.9046,Private room,41,3,7,0.11,1,0
9995077,51348096,Brooklyn,Flatbush,40.65134,-73.958,Private room,65,1,0,0.0,1,0
35424717,9883499,Manhattan,SoHo,40.72358,-74.00397,Entire home/apt,230,1,1,0.91,1,6
18948914,70804640,Brooklyn,Bedford-Stuyvesant,40.68378,-73.95592,Entire home/apt,1067,2,64,2.51,1,32
13763369,43688213,Queens,Astoria,40.76736,-73.91462,Private room,50,5,3,0.08,1,0
7965847,2762022,Brooklyn,Bedford-Stuyvesant,40.69398,-73.9338,Private room,48,4,22,0.47,1,0
28278875,213568384,Brooklyn,Canarsie,40.63814,-73.90002,Entire home/apt,75,1,68,7.58,1,258
32533738,219738858,Manhattan,East Village,40.72956,-73.98113,Entire home/apt,161,30,18,4.22,5,204
2000576,10263251,Brooklyn,Crown Heights,40.66952,-73.94377,Entire home/apt,150,3,154,2.27,1,218
13186374,35143476,Brooklyn,Windsor Terrace,40.65182,-73.98043,Entire home/apt,400,7,0,0.0,1,0
25209144,79168536,Manhattan,Harlem,40.825,-73.95181,Private room,90,3,2,0.16,1,0
4743840,895109,Manhattan,West Village,40.73571,-74.00341,Entire home/apt,258,3,57,1.1,1,320
